id	event	tweet	offensive	emotion
f3ddbf37-12bb-42a2-aab1-92ed3a85ddf3	ChampionsLeague	 USER lista para ver ganar al #Liverpool ??😋🤣🤣 #ChampionsLeague	NO	others
523a4cca-a003-43c5-b341-2b4464689769	WorldBookDay	HOY, por el puto mejor día del año, #diadellibro me gustaría saber cuál fue ese libro que os hizo enamoraros de la lectura!! 🙀	NO	joy
926e4f21-039e-4b83-adc1-b70c5e7783d7	SpainElection	#EleccionesL6 #ElecccionesGenerales28A por favor poned el escrutinio de todas las provincias	NO	others
46e23a13-39b3-4912-9493-64ca92719340	LaLiga	EN DIRECTO #LaLiga | Se cumplen los 15 primeros minutos de juego en el Camp Nou (0-0) https://t.co/00zEr3Adq0 #BarçaLevante https://t.co/MtrJzTFZ84	NO	others
5ed448cd-2bfd-4675-90a2-49e6889da6e2	SpainElection	Me acuerdo también de la memoria histórica. De todos esos familiares que solo quieren saber en dónde estan sus seres queridos. #ElecccionesGenerales28A	NO	sadness
7537f205-a8bd-418b-8dd4-8fa67f817865	LaLiga	Tenemos a los mejores especialistas para resolver dudas en los juegos Fantasy, preguntanos ¡Te ayudaremos a tomar esas últimas decisiones! #Biwenger #Comunio #Futmondo #Laliga #guiafantasy #consultas	NO	others
62cf7a53-f6b4-4d44-a47d-a9eb17e123a1	ChampionsLeague	Semifinal de #ChampionsLeague y final de #Concachampions . . . Yo 👇 https://t.co/mihke1ySnd	NO	others
32ccfb8e-7c76-40ae-8df6-bacd28703124	WorldBookDay	#DiaDelLibro #VenezuelaBellaEnMarcha La lectura lleva a mundos desconocidos inimaginables .Atrevete a Entrar. USER USER USER USER USER USER https://t.co/6EC2hc7m5P	NO	others
a56e2f77-ab86-4b99-8ed6-ff63a15bd14a	SpainElection	Sigo pensando: CONGRESO ➡️ 1 persona 1 voto SENADO ➡️Representación de todas las Comunidades Autónomas #Elecciones2019 #ElecccionesGenerales28A #EleccionesRTVE	NO	others
5a9e98fd-3c7e-4442-aa30-f403495f9bf0	GameOfThrones	¿Se cumplirá la profecía del 'príncipe que fue prometido'? Todo lo que necesitas saber antes de la gran guerra de #JuegoDeTronos https://t.co/UWs1Ifzn2g	NO	others
103ce6a0-c421-4609-b090-b58212531507	WorldBookDay	#DíaDelLibro mi novio que ama tanto leer #BBMAsTopSocial GOT7 USER https://t.co/uUewmduhG5	NO	others
b3cb9fd7-8837-4ffd-a590-375861dc722a	GameOfThrones	 USER USER Se parece a un personaje de #JuegodeTronos pero no quiero hacer spoiler... Eso si, ha superado a la ficción!	NO	joy
fbcb5e10-3bbd-460f-ab37-448ed08e3f8d	SpainElection	lo que han echo siempre #ElecccionesGenerales28A #Elecciones2019 #EspanaDecide #Elecciones28A	NO	others
d4e83b13-9712-45b4-a193-5af62b550435	WorldBookDay	Parece ser que los candidatos no conocen la pregunta inicial que les harán en #ElDebateDecisivo. Hoy, 23 de abril, #DiaDelLibro, bien podría ser cuál es el último que han leído. Así nos aseguraríamos de que al menos, como anécdota, se hablase de #Cultura en el #DebateAtresmedia	NO	others
14282aef-eaf5-41c3-999f-d50626d0636b	ChampionsLeague	El que no aparece en los momentos clave #ChampionsLeague	NO	others
0bd5c1cf-f52c-4e8d-89d2-d9a34f6db041	GretaThunberg	 USER se ha convertido en un icono del activismo ecológico a nivel planetario. Da esperanza ver a jóvenes peleando de esta manera #GretaThunberg https://t.co/QxHWFgmYkQ	NO	joy
47f3eeb1-6fcf-49fd-9c45-d34c165d9a4b	SpainElection	Me hubiese gustado una España teñida de morada pero no puedo ocultar mi orgullo de ver esta estampa👇#ElecccionesGenerales28A https://t.co/vcF4rfIQE0	NO	joy
dd656f95-2b3c-4b1d-96e0-787fb1659139	GameOfThrones	Que maravilla de capitulo ha merecido la pena esperar una semana #JuegodeTronos	NO	joy
668d70b4-f4ce-4048-9246-ba159646e53d	NotreDame	La catedral de #NotreDame en llamas Noche triste la de hoy... No hace falta ser ni católico ni francés para sentir este desastre... 800 años de historia... 😢 #notredameparis 🖤 https://t.co/nFBVKdlFnr	NO	sadness
11426314-8835-4271-ac0d-f8cb4798696e	LaLiga	#LaLiga 🏆 | #BarçaLevante ⚽ 🔸 Amarilla para Ivan Rakitic que se perderá el #CeltaBarça por acumulación de tarjetas 🕛 15' 0-0 #EnDirecto ▶️ https://t.co/Dolthgpm5X https://t.co/Sdl38MF1nC	NO	others
806eebcc-7a97-488f-9d09-960dcf72513b	LaLiga	70' Después del gol de #Messi, el Levante se acerca cada vez más al arco del Barcelona. El equipo Culé quiere tranquilizarse y volver a tener la pelota, empezará a jugar de contra. #MessiDe10 #BarçaLevante #ForçaBarça #LaLiga https://t.co/9okAeOljNh	NO	others
9eeabd2b-14af-494a-8c22-90ded9615a3e	NotreDame	Todos conmovidos con el incendio de la catedral de #NotreDame en París y está bien, Ojalá eso sí tb se conmovieran de la misma forma con la destrucción en Siria y el sufrimiento del pueblo de Palestina.	NO	anger
8f1fa6b5-39cc-4233-aafb-5c5fd1bd4f4f	Venezuela	"Presidente mexicano USER reitera llamado a una ""solución pacífica"" en #Venezuela https://t.co/hJnFbQLQpB https://t.co/hzN9xdDzAH"	NO	others
14e5a44a-4915-4bd0-8aa6-792611c3b8a9	SpainElection	Lo que mas me alegra de todo es ver la caida del PP #ElecccionesGenerales28A	NO	joy
16a24a82-a22a-46dd-80cf-010e0b37b52e	GretaThunberg	Si no fuésemos estúpidos/as,los gestores de nuestro sistema alimentario estarían en prisión, por actos criminales contra la naturaleza y la salud pública.#ExtinctionRebellion #GretaThunberg	NO	disgust
08db5e81-49c3-462e-9971-e906613ef2f5	Venezuela	#30Abr ONU instó a todos los “bandos” en #Venezuela🇻🇪 a evitar “cualquier tipo de violencia” https://t.co/uNVhTcDBvs	NO	others
8dbbc74b-662e-4a2c-8eb2-d8e3a1f9f40a	SpainElection	No esperaba para nada ver esta noche el resultado de las #ElecccionesGenerales28A cuando hoy he ido más ilusionada que nunca a votar para ver como el pais no es para nada lo que esperaba. Solo me queda decir #GraciasVox 🇪🇸	NO	surprise
71c17849-80b4-4a3e-8530-e5d6bedb4edc	GameOfThrones	He estado con el ojete apretado durante todo el puto capítulo, EL MEJOR CAPÍTULO DE JUEGO DE TRONOS POR DIOS. #JuegoDeTronos	NO	joy
8a6623cb-e4f7-44ed-8965-ce8390033f03	SpainElection	SATISFACCIÓN, esa é a palabra ✊🏼#ElecccionesGenerales28A #28A	NO	joy
bd11d668-6bc3-4868-8d18-f6815c9947e7	SpainElection	Como puede estar casado sonriendo??????? Me lo explicáis?????????? Ufffff ya me joderia. #ElecccionesGenerales28A es odioso este tío.	OFF	anger
2fdef1aa-d026-401a-a571-ebaf539d24dc	LaLiga	⚽️⏲️¡Descanso! Barcelona 0 - 0 Levante #BarcelonaLevante El dominio del Barcelona es absoluto, pero la ⚽️ no ha querido entrar y el título de #LaLiga sigue en el aire. Apuesta aquí 👉 https://t.co/xmTV5AFfSi https://t.co/5KFA9y9Wwt	NO	others
7e9a0625-ee13-4f61-be83-896b1d030eab	SpainElection	Vox debería celebrar doblemente hoy, gracias a la democracia de este país no sólo han conseguido diputados , también que los fascistas puedan llegar a un parlamento. #ElecccionesGenerales28A	NO	others
2fd0c202-fab3-45b7-9b9c-646cb364639a	Venezuela	 USER USER Después de ver esto es increíble que USER siga como presidente de #Venezuela y que los mandatarios de los países más poderosos del mundo y las Naciones Unidas no hagan nada al respecto! No sé cómo funciona ese tema, pero algo deben hacer ahora mismo.	NO	anger
a44c572b-06b8-4857-9e11-2eb68965877c	WorldBookDay	Que no termine el #DiaDelLibro sin que nos permitáis recomendar esta joya de USER : Las mentiras científicas sobre las mujeres. Una mirada crítica y necesaria a la historia de las mujeres en las ciencias. https://t.co/SGNJHzPxRi	NO	others
36ff0e29-466c-4392-973e-ed69cd3c1f47	ChampionsLeague	lo que se tragó Dembelé, mamitaaaaaa #ForçaBarça #BarçaLFC #ChampionsLeague	NO	surprise
424f3ca2-4bc3-42af-988f-317c5210773b	NotreDame	Todavía lo recuerdo como si hubiera pasado por ahí ayer 😕 #NotreDame https://t.co/R0ONl3aaWg	NO	others
ac61842b-61e7-4639-b82d-2a239f735bb2	ChampionsLeague	Es triste que te toque ver la #ChampionsLeague desde el trabajo el Día del trabajo 😭🤦🏻‍♂️ https://t.co/4cq90ty7ka	NO	sadness
40d166ad-675e-46cb-9244-8b0793fe703e	ChampionsLeague	#ChampionsLeague lo cagones que son los del barca, se tiran en todas al piso, inventan foul, lloran por todo, un asco los españoles en el fútbol💩💩	OFF	disgust
c8c6592b-5911-4ecb-8619-5a6421870da6	GameOfThrones	Si se me olvidó alguno, perdón, se me hace tarde para ir a llorar bajo la regadera. #GameofThrones #JuegodeTronos	NO	others
7207a6ed-170f-4e35-8c23-1718041e8843	GameOfThrones	Ahora sí que si. A ver quién coño duerme ahora #JuegodeTronos #VivePoniente	OFF	surprise
f2d84b45-3353-46a5-aaef-1feea89ab414	GameOfThrones	Menos mal que tuvo ese final el capítulo sino una hora y media al pedo 😅 #JuegoDeTronos	NO	others
b4aca6e3-1244-4266-b347-e6444f84d811	Venezuela	En vivo: Levantamiento contra Maduro en #Venezuela https://t.co/Venn3cX8jw via #OperacionLiberdad	NO	others
ff1ad56b-3526-49d7-9ac0-76c0057d8c0f	ChampionsLeague	Golazooo de #Messi demostrando porque es el mejor ⚽ Apague y vamonos. #ChampionsLeague	NO	joy
f188d0cd-1aba-4be9-960e-8966b9bc61e1	ChampionsLeague	Gracias #DíaDelTrabajo por dejarme disfrutar este plato futbolístico: #Barcelona Vs. #Liverpool. #ChampionsLeague #UCL	NO	joy
c05562af-26a8-4323-8f5f-aaf9496fb926	Venezuela	#Venezuela USER tic toc infame. Tic toc, te llegó la hora. Te deseo que todo el mal que hiciste te vuelva aumentado 1000 veces. Asesino	OFF	anger
ee756a5c-ac81-444b-a3e0-1aa5e6e9d577	SpainElection	FELIZ. Gracias España! Los españoles hemos demostrado que somos mejores que nuestros políticos. No queremos odio, enfrentamiento ni ir hacía atrás. Lo que queremos es igualdad, avanzar y diálogo. #28A #ElecccionesGenerales28A	NO	joy
b709f8c7-d8d6-4fdc-886f-71c1741a46bb	GameOfThrones	COMO ME DUERMO AHORA ES IMPOSIBLE SOCORRO 🆘🆘🆘🆘🆘 #JuegoDeTronos #GameofThrones	NO	others
2ef01a65-6d1b-46e0-84fd-a6495dbeb061	WorldBookDay	"#DiaDelLibro #milibrofavorito El de ""mame"" es uno de mis libros favoritos. Su secuela, el de ""meme"", también está bueno. https://t.co/ECZwNoKaEB"	NO	joy
24cebe75-f3c7-439c-8922-01174c4499e3	GretaThunberg	#GretaThunberg 🌎 el mundo nos necesita así que es hora de alzar la voz	NO	others
e6ed6969-1dd2-4e9a-b932-f014089b4e1f	LaLiga	2️⃣6️⃣ veces #LaLiga 🏆🇪🇸, 8️⃣ en 1️⃣1️⃣ años que sorprendentes son USER 🔵🔴 gracias por tan linda época de fútbol ⚽ y una generación maravillosa de futbolistas 🙌🏻 que lo dan todo por la camiseta 👕❤️💙. https://t.co/t8RwmAiB4A	NO	joy
370fdc14-6377-46bf-a076-93a6e93206aa	ChampionsLeague	#Messi que groseria de gol. #Barca 3 - 0 #Liverpool #championsleague https://t.co/HBHHsXSyO5	NO	others
3a8a798f-25ba-4ef9-a55e-770af7d62ed3	Venezuela	hay un idiota tarifado que habla que si los #EEUU entran en #Venezuela la vuelven como Siria, no sabe que los cubanos de la volvieron mier......, no sabe que 3.000.000 se han ido, fantoche #CNNE USER 	OFF	anger
6f346928-7d13-43cf-8cfd-1129089c2075	Venezuela	La ausencia repentina de USER a que se debe?.. Es vital que no se pierda ..#Venezuela necesita mantenerse inspirada y no darle aire al dictador #Maduro! #VenezuelaLibre	NO	others
d7085e7f-c756-4866-8887-39622b09a11c	NotreDame	¿Cómo es que hay gente que se burla de lo que está pasando en #NotreDame? A ustedes les hace falta demasiada cultura.	NO	anger
b2dd55fd-1ea9-4e4d-8f13-a933db62d1a0	SpainElection	Yo vivo en Alemania y no he podido votar, por favor votad en contra del fascismo. #ElecccionesGenerales28A 🙏🏻	NO	others
cf426139-b79e-46ac-b319-bbe4b7af44ab	NotreDame	No lo puedo creer tantos recuerdos tengo de ese viaje, que parece imposible qe haya sucedido. Me estaba comiendo unos vuala gamesa y no pude contener el llanto al saber lo que pasa en París. Que grande tristeza... #PrayForNotreDame #NotreDame https://t.co/G2MDtB72QM	NO	sadness
0510c18e-827f-42bf-9ae6-6fa8976f042b	GameOfThrones	¿Por qué se ve tan mal el último capítulo de #JuegodeTronos? Por USER https://t.co/QNniyBcQYD	NO	others
6a130291-04a5-4cd2-9eaa-42d912409bde	NotreDame	Lamento tanto esta tragedia, qué triste de verdad! #NotreDame	NO	sadness
015d4eca-5fa5-4a95-9781-d11f0890a722	WorldBookDay	¿Quieres saber un secreto? Lee sonrisas... #DiaDelLibro https://t.co/WPoFjOpheh	NO	others
91bcab81-063a-42d8-b9e7-1141ae49d774	SpainElection	Gracias, Mariano, contigo empezó todo #ElecccionesGenerales28A	NO	joy
30f94985-ffd6-4b99-a909-d23d8c19fda1	Venezuela	Pero venezuela no está saliendo de un problema, para entrar a otro mar grave , ahora si hay justificación para una guerra si ellos midan Moisés inician la guerra. No crean que la guerra es la solucion . #Pazaravenezuela #Venezuela #TVPerúInforma #VenezuelaLibre	NO	anger
fe085ff2-775b-4c7d-8e83-7fb4650f467d	ChampionsLeague	Las dos faltas aue hizo el Bar$a se las hacen a Messi y piden pena de cárcel #ChampionsLeague	NO	others
45ccaf13-733c-47f0-a150-b815cc3fd63f	NotreDame	Cualquier pérdida de un icono cultural es una tragedia... ... y ni tengo foto de #NotreDame para publicar. 🤦🏻‍♂️	NO	sadness
912ad5ab-b31f-4501-8d62-cfea1d3e7cdc	ChampionsLeague	Gracias a Dios y a la vida por dejarnos presenciar de este ser de otro universo. Gracias a la vida por Messi. QUE GOLAZO #ChampionsLeague	NO	joy
a46ff9ba-b63c-4e17-a70f-65c4d8815b39	WorldBookDay	Feliz día del libro a grandes y a niños! Cuál es su libro favorito para leer con sus hijos y/o sobrinos? #díadellibro #laépicaaventuradeantonia #cómic #infantil #sientoymiento https://t.co/IPI1hvtQbk https://t.co/emxkCR3iD9	NO	joy
58e64d32-3e42-43d4-86f9-55417a654f34	WorldBookDay	"""Tú que eres hoy del mundo fresco adorno, Pregón de la radiante primavera, Sepultas tu poder en el capullo, Dulce egoísta que malgasta ahorrando. Del mundo ten piedad: que tú y la tumba, Ávidos, lo que es suyo no devoren"". #Shakespeare #DiaDelLibro USER USER https://t.co/3mMLf1GItq"	NO	others
505ceaac-520d-410a-b71a-f0478e5d9767	Venezuela	A no bajar los brazos gente de #Venezuela, llegará el día que podrá caminar libres por #Caracas A esto se le llama manipulación de medios con títulos como estos #GuaidoOtraVezFracasó	NO	anger
303f1158-801e-44dd-bb36-9e812b465e5c	Venezuela	Maduro no será lo que sea, es un DICTADOR. Y no es un golpe de estado cuando no hay una autoridades legítimamente instituidas. Maduro robo elecciones y usurpó el poder en #Venezuela https://t.co/GuAHFnK1Gq	OFF	disgust
3b5443b1-fdd4-48df-abbe-1c52bbcf1e1f	GameOfThrones	El mejor episodio que he visto, muchísima emoción en cada minuto. Nada más que añadir. #JuegoDeTronos #GameOfThrones #VivePoniente #8x03	NO	joy
641deac2-5cbd-4d98-a51d-bd6a73e6c1cd	ChampionsLeague	El resultado final parece ser injusto para el Liverpool, qué garra la de estos jugadores, por lo menos se debían haber marchado con un gol. #ChampionsLeague	NO	anger
ae3b1ef4-330f-4813-85e3-446ed551bd77	LaLiga	Ganó el Atlético de Madrid, pero el Barça se puede coronar hoy si vence al Levante. #AtletiRealValladolid 1-0 #LaLiga ⚽️ 🇪🇸 https://t.co/lBKYHEIBeJ	NO	others
85bc8e7b-e124-43ab-8f55-a639f455ec9c	WorldBookDay	📚La inspiración de los mejores jugadores de #póker viene de estos libros #DiadelLibro2019 #DiaDelLibro #casinoonline ⚡️https://t.co/7NHamHSpS1	NO	others
2d9f1d37-081d-4395-b1ec-18c614c12a19	GameOfThrones	¿Soy el único que no entiende por qué está loco todo el mundo por las series de #JuegodeTronos? Entonces, ¿será prudente ver esa serie rara? 👀	NO	others
c210da4b-f1cf-457c-a755-1500156cfeae	ChampionsLeague	El futbolista de otro planeta #Messi #D10S #barcelona #ChampionsLeague https://t.co/aOVZuVKtAI	NO	others
d50d87b8-e274-4b67-98a7-08420c32b5d3	Venezuela	En #Venezuela, se registran enfrentamientos entre militares leales al presidente venezolano, Nicolás #Maduro, y opositores al gobierno de ese país. ➡️ https://t.co/HJ8JUmzRcs || #Notimex https://t.co/0iLnFWaS5A	NO	others
75072f87-df5f-4151-8671-c594682d60f9	NotreDame	Incendio en #NotreDame: Las fotos de la última misa antes del fuego https://t.co/huukkGo46s… [Exclusivo USER ] https://t.co/vEb0PjCkjO	NO	others
384492a0-fa52-42eb-a489-085dbfc36257	GretaThunberg	#GretaThunberg Usamos 100 millones de barriles de #petróleo x día No hay política que lo cambie no hay reglas que mantengan el petróleo bajo tierra Entonces no podemos salvar al mundo acatando las reglas tenemos que cambiar las reglas todo tiene que cambiar https://t.co/NuuG0YTr0I	NO	others
579c5cf7-f88c-4831-a3a3-7cc4bfd16ae1	SpainElection	Necesito un meme que defina mi felicidad por el fracaso de la derecha (sobre todo de vox) y la izquierda como ganadora. Aún hay esperanza en este país ✊🏼 #ElecccionesGenerales28A	NO	joy
b1eaeb94-198b-4fec-a4dd-7714dff94432	SpainElection	El “con Rivera no” es mi religión #ElecccionesGenerales28A	NO	others
877f4c50-6186-4745-9a41-a6da908112f7	LaLiga	Quién se lleva los reflectores? A quién le damos la primera plana? A #Cristiano por sus 600 goles en clubes? O a #Messi por su 4to título de #LaLiga en 5 años? Estos dos se necesitan uno a otro, no podemos hablar de solo uno, porque el otro sale a levantar la mano! Par de cracks!	NO	joy
3f06e9c4-0c58-4bf9-a579-a86821315751	GameOfThrones	Me cago en la putaaaaaaaaaaa #juegodetronos #GameofThrones #LaBatallaDeInvernalia #VivePoniente	OFF	anger
5431dfae-9c5a-4b82-af12-248638062d63	NotreDame	Es un edificio, cuando nos volvimos tan boludos que lloramos por unos ladrillos? #NotreDame	NO	anger
d48b930c-f62c-430a-a4e1-8d1170fee353	LaLiga	RESUMEN #LaLiga | Así fue el ATLÉTICO 1-0 VALLADOLID que se decidió… https://t.co/AGinPp7xmR Ver: https://t.co/rCTe9N4DGE	NO	others
a35542f8-5298-40b0-8209-d7fcecdeb419	SpainElection	Po en verda Lo llevo bien En plan No las #ElecccionesGenerales28A El fracaso	NO	others
417fa398-e0bd-4cc7-b6ac-8d94930f4a0f	GretaThunberg	Y comencemos por algo sencillo.. como no usar bolsas de plástico en el super o no usar sorbete en restaurantes, o reciclar.. solo hay que dar el primer paso. #ClimateAction #NotreDame #GretaThunberg #nature #saveanimals #Humanity https://t.co/5jEVhoQuZX	NO	others
6e954fd4-dc56-4b41-8672-8edf9f1bff1e	Venezuela	VENEZUELA 🇻🇪 Isaías 62:4 Nunca más te llamarán «La ciudad abandonada ni La tierra desolada Tu nuevo nombre será La ciudad del deleite de Dios. #Venezuelalibre	NO	others
4fcb283e-4a36-4890-b008-c7f0e0e9230e	NotreDame	 USER En lugar de gracias.. Hay unos cuantos que comerían varios días con esa corona, cruz y no sé cuántas cositas más.. No??? #NotreDame	NO	anger
5d69e4fb-d25f-4cc1-8def-8f5ee8ccdb23	NotreDame	Es algo de lo que estar contento #notredame https://t.co/vah7qVDzrB	NO	joy
b163c103-dc59-4165-8b4e-fe99e56ed14d	WorldBookDay	¡Feliz día del libro a todos! #diadellibro #cvdiegodeleon https://t.co/BW3P0v1Vhm	NO	joy
b79d9198-72d0-43ad-806b-5d91f070925a	GameOfThrones	No vayáis de flipados con el capitulo de #JuegodeTronos porque aunque ha sido un capítulo muy bien hecho, se han cargado todo lo creado hasta ahora. Ya en la anterior temporada la cosa no pintaba muy bien pero después de ver esto... #VivePoniente https://t.co/b8sqSgprHr	NO	anger
0bd95cbd-d992-41eb-aa9b-7bac20620bf2	WorldBookDay	 USER El temor de un hombre sabio USER #DíaDelLibro	NO	others
b4ea6c5e-01df-4f54-b0f9-a0bfa0b7f100	GretaThunberg	"Mi articulo sobre la campana contra #GretaThunberg y la historia de como llegamos a esta cultura del ""pensamiento malvado"" https://t.co/DxVzqMzJRa"	NO	others
028dc52c-4cbd-4c0e-a8b2-b9695d8d1c90	ChampionsLeague	Aquí se puede apreciar claramente quiénes son aficionados de Liverpool. #ChampionsLeague https://t.co/sLpjtjlj5i	NO	others
f58b7aa8-8ded-4b19-ae2d-d3a8dccb05ee	LaLiga	Ustedes sigan como desde hace mes y medio, con chancletas y los pies metidos en la arena... Yo les digo en qué momento hay campeón. #ViscaelBarça #LaLiga	NO	others
417c88a0-067c-4407-a433-888a0d36e146	ChampionsLeague	Muchos errores del Barcelona en el segundo tiempo, que el Liverpool no ha podido aprovechar #ChampionsLeague	NO	others
1b073a57-ad83-4614-a27c-4bdb5442ab57	Venezuela	 USER Tu nunca eres mencionado porque eres apenas un narcotraficante fracasado. A ti, nadie te ofrecerá perdón. Tus compañeros ya tiraron la toalla. Tu destino es muy fúnebre. #OperacionLiberdad #30Abril #VenezuelaLibre #1M19 #CeseLaUsurpacion #JuanGuaido #EEUU #Brasil #Usurpador https://t.co/kQu2EbhYfX	OFF	anger
167db610-9de3-45a6-981f-fe984b54e097	GameOfThrones	"Disfrutando y sufriendo con el mega espectacular tercer capítulo de #JuegodeTronos a pesar de la oscuridad de los planos. Esto sí que es ""avanzar en la trama"". Bravo #GameofThrones USER USER "	NO	joy
b82da850-3fe3-49dc-979c-7786bb3ef4c6	SpainElection	Estoy muy proud de lo que se ha conseguido hoy 👏🏼#ElecccionesGenerales28A	NO	joy
bd4c229a-6a27-49c8-9e4b-a87ed1f17eed	WorldBookDay	Hoy es un día perfecto para un auto regalo, ya terminé de leer todos los libros que tenia pendiente, iré por uno nuevo :) #DiaDelLibro	NO	joy
84ab7f42-edd0-42e7-ab60-e44af9d398fd	LaLiga	El goleador, el mejor jugador de USER , el Dios de USER que fue a darle la biblia al Camp Nou y quien para muchos es el mejor del mundo hoy por hoy le está dando la liga al USER , como tenía que ser. #LaLiga #Barcelona #Messi https://t.co/aD5Ku7QZHI	NO	joy
45774d74-8e99-4b5e-8ddf-e87fbdad3f1d	GretaThunberg	 USER USER el pedido claro para que se tomen medidas serias para mitigar el daño que hemos hecho al ambiente. #Quito #CambioClimatico #Ecuador #kidsforclimate #GretaThunberg https://t.co/qpNw1tT3I6	NO	others
a9efb94d-a577-464b-a084-baa48ef9f7f8	NotreDame	Aprovecho #NotreDameEnLlamas para reivindicar una vez más el modelo de gestión del patrimonio arquitectónico eclesiástico de España en contraposición del francés, donde se encuentran las iglesias cayéndose literalmente a cachos si no las demuelen ellos porque no tienen recursos👇🏻	NO	anger
90e9e5f4-ff0c-464c-83f0-f994c7d4817f	GameOfThrones	Os presentamos a Santa Arya Stark. 🙏 #JuegoDeTronos https://t.co/qhO5eHhOvn	NO	joy
3c873e78-9a9a-46ab-9eb0-3bedd4648ae3	NotreDame	Lamentable lo acontecido en Paris hoy. #NotreDame es un símbolo de la Cristiandad, el daño que está sufriendo es un golpe directo a la sociedad cristiana. Esperamos a ver cómo ha sido causando el incendio que impactó en la Catedral y que se haga lo posible por reconstruirla.	NO	sadness
b315cb63-8190-456f-9b98-e805bb4d18a8	Venezuela	Un abrazo a los colaboradores de #InderCuba en #Venezuela, sólidos en sus posiciones de trabajo como respuesta a quienes intentan destrozar la obra de la Revolución Bolivariana. #ManosFueraDeVenezuela. https://t.co/3gkgGdXeSj	NO	joy
fae20f01-f8a7-470c-b7fc-6b1889dc6b2e	NotreDame	Profecías que lo dejan a uno inquieto #NotreDame https://t.co/AOhO2jUAos	NO	fear
3a3f526b-2c54-42ea-9dbe-b31f616f702e	NotreDame	#NotreDameEnLlamas 🔴 Las autoridades francesas creen que el incendio de Notre Dame fue accidental. https://t.co/qTu0nq2So9 https://t.co/2wlZyl2AiH	NO	others
b023c82a-1b53-453f-86e2-8a0f4b99c2bc	SpainElection	Las derechas no suman. Ya puedo dormir tranquila. La idea de USER de presidente con USER se me antojaba el infierno #ElecccionesGenerales28A	NO	others
7a7f19ba-f91c-4158-8741-df2991e984f8	SpainElection	Creo que hoy va a ser una de esas noches que este país nos va a hacer sentir orgullosos #ElecccionesGenerales28A	NO	joy
07fe74af-0d6d-4cac-ab57-880e04449b46	SpainElection	#ElecccionesGenerales28A ver a todos los fachas indignados es una puta fantasia	NO	anger
5cc84e7f-8f5f-486a-ba1a-e702e97863f7	Venezuela	Venezuela debe ser libre. Guaidó es el elegido #Venezuela	NO	others
387ae40e-c8fc-4be1-9605-a9a586aaadf4	Venezuela	Están completamente derrotados los golpistas en #Venezuela USER USER USER USER USER USER USER https://t.co/UEFAL8ypxr	NO	others
61f5e1ea-a056-4fc1-abb6-18db75d2f8d6	SpainElection	Mi animal político favorito es el votante de izquierdas que piensa que el PSOE de las reformas laborales va a frenar al fascismo 👌🏻#ElecccionesGenerales28A	NO	others
345373af-be96-4393-9fa1-2c8babc75f46	WorldBookDay	El feminismo inmerso en una vorágine intentando demostrar que feminismo=igualdad y llega USER y suelta que los hombre no podemos hablar de feminismo #ElDebateDecisivo #EleccionesGenerales2019 #DiaDelLibro #DiadeCastillayLeon #DiaDeAragon https://t.co/AMme85W3Md	NO	anger
3986a3eb-be09-48a2-9972-96529a1c5a0d	ChampionsLeague	4 minutos y ya estoy al borde de la silla #ChampionsLeague	NO	others
865344fb-b263-4b74-be33-1b42f1088ae5	WorldBookDay	En el #DiaDelLibro recuerdo que tiene años que no termino un libro completo. Que triste.	NO	sadness
09bffbc9-ade8-47cf-bef1-1ad4325ced07	GretaThunberg	Después de ver un debate donde solo se menciona el #CambioClimatico dos veces en un momento histórico en el que nos enfrentamos al inminente colapso de la civilización debido a la inacción de los gobiernos, hay que organizar una #HuelgaGeneral como dice #GretaThunberg. https://t.co/vqazqqCx5L	NO	others
a8ac4037-f53b-407f-bdc5-a5b0a811abae	WorldBookDay	Me encanta leer, es uno de mis grandes vicios. Una gran biblioteca es un paraiso. ¿Te gusta leer? #DiaDelLibro #IgersMadrid #Addicted_to_Madrid https://t.co/wNM62vsEY5	NO	joy
d376a545-4891-47b0-a424-c4671e5f288f	WorldBookDay	Desde los orígenes, la humanidad ha tenido que hacer frente a una cuestión fundamental: la forma de preservar y transmitir su cultura, es decir, sus creencias y conocimientos, tanto en el espacio como en el tiempo #DiaDelLibro https://t.co/czWVZoI3gN	NO	others
1adf748f-63dc-4f2b-8600-733fc46b7468	NotreDame	Ver a #NotreDameEnLlamas da tristeza, pero no más que la tristeza e impotencia que se siente ante la destrucción de Bagdad (por ejemplo) y tantos tesoros de la humanidad y VIDAS q se despachan sin una sola lágrima de est USER que destruyen y matan sin perder su hilarante perversidad	NO	sadness
6afeb974-de8e-434b-947a-f212f9ed206b	GameOfThrones	El capítulo #juegodetronos8x03 de #JuegodeTronos es tan oscuro que he probado a poner una hoja en blanco a ver si lo decodificaba como cuando lo hacía para ver el porno en Canal+ #GameofThrones #NotToday https://t.co/sryBfWdYz8	NO	others
665f3168-91f3-4954-aad8-89c63f5a76dd	NotreDame	Llovía a mares, pero me miento y cuento que brillaba el sol... . USER #notredame #mibuenosaires https://t.co/52henlQ0i1	NO	joy
f91abc52-843c-4556-a487-e929d3c9deec	ChampionsLeague	#ChampionsLeague USER jugando 12 minutos muy buenos. Se ve más equipo. Pero en USER hay varios monstruos que no necesitan empalmarse con sus compañeros	NO	others
